,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
0eFlgi1W7E4,"['depressed mood', 'deficit in social skills', 'depression', 'irritability', 'depressed', 'tiredness', 'depressive', 'fatigue', 'Depression']",9,Terapia Cognitivo Conductual,"Científico
",342,342,0,¿Como se realiza la terapia para la depresión?,"¿Qué es la depresión?
 En la mayoría de casos la depresión es un círculo vicioso. Produce un enlentecimiento mental y físico que hace que todo para la persona suponga un esfuerzo y se agote fácilmente. Uno hace menos cosas y se siente culpable por esto. Y acaba creyendo que no puede hacer nada y que nunca podrá superar su estado de animo deprimido. Entonces se siente aún más deprimido y le resulta más difícil hacer cualquier cosa. Y así continuamente, la persona entra dentro de un bucle negativo.
 
¿Cómo saber si tienes depresión?
La depresión se caracteriza por la presencia de pensamientos críticos o de contenido negativo como por ejemplo:
“Soy incapaz”
“No valgo lo suficiente”
“Las cosas nunca van a mejorar”
 Los cuales son aceptados como verdaderos, sin cuestionarlos.
 
Así mismo podemos observar una falta de energía, cansancio, fatiga
Llanto sin motivo o por el contrario a la persona podría resultarle difícil llorar aún ante la ocurrencia de eventos tristes. También observamos alteraciones en el sueño, apetito, disminución del deseo sexual. La persona puede sentirse triste o pesimista incluso a pesar de que las cosas en su vida puedan ir bien. Presencia de dificultades para tomar decisiones ante temas sencillos como qué comer, cómo vestirse, etc. y problemas para concentrarse en sus actividades, también son frecuentes.
 
¿Cuáles son las causas de la depresión? 
Las teorías para explicar la depresión son diversas, no obstante las que tienen mas relevancia por los hallazgos clínicos describen que la depresión se asocia con la manera en que las personas interpretan los eventos produciendo así un estado de tristeza.
De igual forma debemos tener en cuenta que existen factores como la vulnerabilidad biológica (en algunos casos) y la vulnerabilidad psicológica a la depresión. Dentro de la primera podemos mencionar la posible contribución genética, los posibles desequilibrios de neurotransmisores (que no se sabe bien si son causa o consecuencia de la depresión) y el temperamento difícil (p.ej., inhibición ante lo desconocido, poca adaptación a los cambios, humor negativo, irritabilidad).
 Dentro de la vulnerabilidad psicológica se incluyen las características personales, asociadas a un déficit en habilidades sociales,  ira interna, problemas de asertividad, estilo de afrontamiento ineficaz, percepción de incontrolabilidad y baja autoestima.
 
¿Cuál es la mejor terapia para la depresión?
La terapia Cognitivo Conductual ha demostrado ser eficaz en el tratamiento de la depresión.
Las personas con depresión experimentan una disminución significativa en sus actividades muchas veces asociada a la falta de energía. Uno de los pasos iniciales de la terapia es la activación conductual, lo cual  implica motivarlas a hacer ejercicio, practicar algún deporte o realizar actividades que les proporcionen placer y enseñarles a darse el crédito de sus logros, para aumentar la sensación de auto eficacia.
 
Otro aspecto importante es abordar los pensamientos críticos sobre verse a sí mismos como incapaces, pensar que su vida no vale la pena o de que las cosas nunca van a mejorar. En el estado de animo deprimido las personas procesan la información de manera diferente, es decir se observa una atención selectiva hacia los estímulos negativos, rumian excesivamente las ideas depresivas, recuerdan hechos tristes con mayor frecuencia y presentan un esquema negativo sobre sí mismos y el entorno. La terapia Cognitiva se enfoca en ayudar a las personas a identificar estos procesos y poder modificar su redacción frente a ellos, haciendo uso del dialogo socrático, reestructuración cognitiva y estrategias de resolución de problemas entre otros.
 
Psicoterapia
Los terapeutas Cognitivo Conductuales pueden enseñarle a manejar su estado de animo deprimido ayudándole a identificar y modificar la atención selectiva a las ideas negativas y también modificando comportamientos problemáticos que mantienen la depresión. Así mismo, pueden ayudarlo a adquirir herramientas para afrontar de manera más efectivas los problemas de la vida diaria.
 
En Cognittiva somos especialistas en terapia para la Depresión, nuestras terapias han demostrado un alto nivel de eficacia,  por lo cual te invito a contactarte con nosotros para poder ayudarte.",es,False,False,,
x2BPJSlav9o,['traumatic'],1,Terapia Cognitivo Conductual,"Científico
",269,269,3,La Dra. Joan Kaufman habla sobre la terapia cognitivo-conductual centrada en el trauma,"En el video, la Dra. Joan Kaufman del Departamento de Psiquiatría de la Universidad de Yale discute las diferentes etapas de la terapia cognitivo-conductual centrada en el trauma, o TF-CBT, la mejor intervención basada en la evidencia para niños que tienen reacciones perjudiciales a eventos traumáticos. Una idea clave, dice, es que los cuidadores y los niños deben trabajar juntos, y que una comunicación y comprensión claras pueden marcar la diferencia.

Traducción realizada con la versión gratuita del traductor www.DeepL.com/Translator",es,False,False,,
z3ccrVQoKAQ,[],0,Terapia Cognitivo Conductual,"Científico
",3424,3424,5,¿Qué es el esquema de AISLAMIENTO SOCIAL? | Terapia de Esquemas de Mexico,"¿Qué es el esquema de AISLAMIENTO SOCIAL? | Terapia de Esquemas de Mexico

Síguenos en nuestras Redes Sociales 

IG: https://www.instagram.com/terapiadeesquemas/
FB: https://www.facebook.com/Terapiadeesquemas
WEBhttps://www.imte.mx/",es,True,True,2023-05-15T00:45:15Z,2023-05-15T01:43:18Z
yqVqvxi8dnI,['WEB'],1,Terapia Cognitivo Conductual,"Pseudocientífico
",4548,4548,6,Protocolo de trabajo con ADULTO SANO | Terapia de Esquemas de Mexico,"Protocolo de trabajo con ADULTO SANO | Terapia de Esquemas de Mexico

Síguenos en nuestras Redes Sociales 

IG: https://www.instagram.com/terapiadeesquemas/
FB: https://www.facebook.com/Terapiadeesquemas
WEBhttps://www.imte.mx/",pt,True,True,2023-03-27T01:45:07Z,2023-03-27T03:01:54Z
AA0FfMGR74E,"['depression', 'anxiety']",2,Terapia Cognitivo Conductual,"Científico
",370,370,27,como eliminar los pensamientos negativos,"Cognitive Distortions: https://www.verywellmind.com/ten-cognitive-distortions-identified-in-cbt-22412

Subtítulos en ruso e ingles",es,False,False,,
PeiEh9DbYq4,"['hypothyroidism', 'Anxiety', 'anxiety']",3,Terapia Cognitivo Conductual,"Pseudocientífico
",422,422,1,,,,False,False,,
pJBCXtuahdA,[],0,Terapia Cognitivo Conductual,"Científico
",2363,2363,1,Terapia Cognitivo-conductual: Actividades (3/4),"To protect participants' identity, the discussion segments have been edited out.

BRIGHT Manuals-- see Actividades manual to help you follow the presentation. 
https://latinomentalhealth.ucsf.edu/bright-manuals


Full Training
Terapia Cognitivo-conductual: Introduccion (1/4): https://youtu.be/Rw3ERsqAPAM
Terapia Cognitivo-conductual: Pensamientos  (2/4): https://youtu.be/autzVY4256Q
Terapia Cognitivo-conductual: Actividades  (3/4): https://youtu.be/pJBCXtuahdA
Terapia Cognitivo-conductual: Personas  (4/4): https://youtu.be/qKKZg-wjkag",en,False,False,,
okCdJbwhOTc,"['Bipolar Disorder', 'Psychiatric']",2,Terapia Cognitivo Conductual,"Científico
",385,385,12,Trastorno Bipolar. Psicoeducación,"Puedes obtener más información sobre el TB, suscribiéndote al canal 
https://www.youtube.com/@UC8f3sV-aAQF6uPvLIByTYIg 

La psicoeducación consiste a rasgos muy generales en informarse sobre la enfermedad, a reconocer las señales de alerta, para saber como actuar ante cualquier cambio en nuestro estado de ánimo y a tomar consciencia de hábitos saludables, que nos ayudaran a convivir mejor con ella.

Puedes  mirar también:
👉¿Qué es el Trastorno Bipolar?:   
 https://youtu.be/DbWFPs5VmLs
👉Tratamiento psiquiátrico:   
https://youtu.be/G3B1_DdliUY
👉Tratamiento psicológico:   
https://youtu.be/QuWbEpbXRXU
 
Si deseas compartir con otras personas tu experiencia, en relación con el TAB, lo puedes hacer en el grupo de WhatsApp, Realidad Bipolar. Serás bienvenido y bienvenida. 
https://www.realidadbipolar.es/2019/11/normas-grupo-de-whatsapp/",es,False,False,,
izlUhMbXu7Q,[],0,Terapia Cognitivo Conductual,"Científico
",272,272,0,Video 3 - Estabelecendo a Agenda (Aprendendo a Terapia Cognitivo Comportamental),"Video 3 - Estabelecendo a Agenda 
Dra Spurgeon e Rose 

LIVRO - Aprendendo a Terapia Cognitivo Comportamental - Um Guia Ilustrado
Jesse H. Wright, Monica R. Basco, Michael E. Thase

Psicologia Clínica
Abordagem: Terapia Cognitivo Comportamental",pt,True,True,2021-10-13T20:32:58Z,2021-10-13T20:39:31Z
ns2_pwWyqPc,"['ASD, attention deficit hyperactivity disorder', 'Autism', 'ADHD', 'ASD, gastrointestinal warning signs in ASD']",4,Terapia Cognitivo Conductual,"Científico
",4288,4288,9,Bases para una Intervención Conductual: Dr Diego Reza,Bases para una Intervención Conductual: Dr Diego Reza.,es,False,False,,
qEF9VSdbF1c,"['depression', 'phobias', 'ADHD', 'obsessive-compulsive disorder', 'panic', 'eating disorders', 'anxiety']",7,Terapia Cognitivo Conductual,"Científico
",27,27,11,Temos de 60 a 70 mil pensamentos por dia - Terapia Cognitivo-Comportamental,"Atendimento Online. Psicóloga Cognitivo-Comportamental e Facilitadora de Pathwork: Flavia Krahenhofer CRP 12.11491. Vídeo sobre os pensamentos automáticos!

Insta: @psicologa_online.flaviakrahe

Acesse meu site para se inscrever: http://www.psicognitiva.com.br
Para entrevista de atendimento virtual, envie e-mail: flaviakrahe@hotmail.com
 facebook: https://www.facebook.com/terapia Cognitivo-comportamental Online

Blog: http://terapiacognitivocomportamental...

Artigos diversos sobre problemas emocionais como depressão, pânico, fobias, ansiedade generalizada, transtorno obsessivo compulsivo, TDAH, problemas de relacionamento, distúrbios alimentares, etc., tratados com eficácia pela linha cognitivo-comportamental


http://terapiacognitivocomportamental...",pt,False,False,,
QrEGCQbgM4E,[],0,Terapia Cognitivo Conductual,"Científico
",1735,1735,11,Psicología cognitivo conductual #inside #psicología #terapia #bienestar #tcc,"La psicología cognitivo-conductual, también conocida como TCC, es una de las corrientes terapéuticas más influyentes y ampliamente utilizadas en el campo de la psicología clínica. Esta disciplina se centra en la comprensión y modificación de los patrones de pensamiento y comportamiento que contribuyen al malestar psicológico y los trastornos mentales. Al integrar principios de la psicología cognitiva y la teoría del aprendizaje, la TCC ofrece un enfoque práctico y orientado a objetivos para abordar una amplia gama de problemas psicológicos.

En esta introducción, exploraremos los fundamentos, aplicaciones y perspectivas futuras de la psicología cognitivo-conductual. Desde sus orígenes históricos hasta sus avances tecnológicos más recientes, la TCC continúa evolucionando para adaptarse a las necesidades cambiantes de la sociedad y ofrecer intervenciones efectivas para mejorar el bienestar psicológico. A lo largo de este viaje, descubriremos cómo la TCC ha revolucionado la práctica clínica, transformando la forma en que entendemos y tratamos los trastornos mentales. ¡Acompáñanos en este fascinante viaje por la psicología cognitivo-conductual!

si estás pasando por una situación como esta o conoces a alguien que lo está experimentando, este video es para ti. Únete a nuestra comunidad de apoyo y descubre que hay luz al final del túnel. Recuerda, mereces amor y felicidad en tu vida.

#desarrollopersonal #relaciones #crecimientopersonal #balance #bienestaremocional #plenitud  #amorpropio #felicidad #autorealizacion #plenitud #saludmental #mentalhealth #autoayuda  #consejosdevida #reflexiones #inside #mente 

¡Suscríbete ahora y déjanos ser tu guía en el camino hacia la sanación y la renovación después del desamor!

suscríbete a todas nuestras redes sociales:
https://www.youtube.com/@Psicologia.Inside
https://www.youtube.com/@PsychologyInside-lc4be
instagram.com/psicologia.inside
tiktok.com/@psicologia.inside
facebook.com/profile.php?id=61550564452205",es,False,False,,
b9PIGTTPkmQ,[],0,Terapia Cognitivo Conductual,"Irrelevante
",2501,2501,20,Los tres niveles de la conceptualización cognitiva en Terapia Cognitivo Conductual,,es,False,False,,
0J78OOwBBC8,[],0,Terapia Cognitivo Conductual,"Pseudocientífico
",520,520,4,Nova Ferramenta para Terapia Cognitiva - 2014,"https://www.facebook.com/TERAPIADOEQUILIBRIO

Terapia desenvolvida pelo Terapeuta Corporal Junior Marcos em 2014 chama a atenção da área da saúde, e tem como objetivo o estímulo cognitivo e da neuroplasticidade. 

Therapy developed by Body Therapist Junior Marcos in 2014 draws attention of health, and aims to cognitive stimulation and neuroplasticity.

Skype: terapiadoequilibrio 
coachcorporal@gmail.com
Tel:(+55) 14-981737272",pt,False,False,,
k-5-wOJzv0w,[],0,Terapia Cognitivo Conductual,"Científico
",226,226,0,Raquel – Profesora de Psicología | Psychology Professor,"Como profesora de psicología, Raquel estudia al cerebro para mejorar nuestro entendimiento sobre cómo tomamos decisiones. Ella también aborda la importancia de la terapia cognitiva conductual, una práctica que ayuda a las personas a replantearse la forma en que piensan y le permite al cerebro crear nuevos patrones y conexiones.
---
As a psychology professor, Raquel studies the brain to better understand why we make the decisions we do. She also addresses the importance of cognitive behavioral therapy, a practice that helps people reframe how they think and allows the brain to create new patterns and connections.",es,False,False,,
